"","Participant.Private.ID","Age","Gender","needForMoney","blockOrder","randomise_blocks","effortL","rewardL","effortChoice","effortSelfReport","gamblingChoice","happySelfReport","subjEffort1","subjEffort3","subjEffort5","subjEffort7","subjFrust1","subjFrust3","subjFrust5","subjFrust7","nfc","ind","mes"
"3480","3666920",28,"female",8,24,6,"3","4","high",61,"safe",55,4,5,7,9,3,5,6,9,2.94444444444444,3.4,3.27777777777778
"3481","3666920",28,"female",8,25,13,"1","10","high",49,"safe",90,4,5,7,9,3,5,6,9,2.94444444444444,3.4,3.27777777777778
"3482","3666920",28,"female",8,26,20,"7","2","high",81,"safe",29,4,5,7,9,3,5,6,9,2.94444444444444,3.4,3.27777777777778
"3483","3666920",28,"female",8,27,28,"7","6","high",95,"safe",61,4,5,7,9,3,5,6,9,2.94444444444444,3.4,3.27777777777778
"3484","3666920",28,"female",8,28,25,"1","6","high",49,"safe",67,4,5,7,9,3,5,6,9,2.94444444444444,3.4,3.27777777777778
"3485","3666920",28,"female",8,29,19,"5","2","high",71,"risky",57,4,5,7,9,3,5,6,9,2.94444444444444,3.4,3.27777777777778
"3486","3666920",28,"female",8,30,17,"1","2","high",48,"safe",53,4,5,7,9,3,5,6,9,2.94444444444444,3.4,3.27777777777778
"3487","3666920",28,"female",8,31,24,"7","4","high",76,"safe",62,4,5,7,9,3,5,6,9,2.94444444444444,3.4,3.27777777777778
"3488","3666920",28,"female",8,32,27,"5","6","high",77,"safe",69,4,5,7,9,3,5,6,9,2.94444444444444,3.4,3.27777777777778
"3489","3666925",46,"female",7,1,25,"1","6","high",48,"risky",99,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3490","3666925",46,"female",7,2,19,"5","2","low",1,"risky",37,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3491","3666925",46,"female",7,3,15,"5","10","high",99,"safe",99,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3492","3666925",46,"female",7,4,20,"7","2","low",5,"risky",22,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3493","3666925",46,"female",7,5,3,"5","2","low",51,"risky",70,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3494","3666925",46,"female",7,6,6,"3","4","high",54,"risky",94,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3495","3666925",46,"female",7,7,31,"5","10","high",48,"safe",96,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3496","3666925",46,"female",7,8,32,"7","10","low",61,"risky",3,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3497","3666925",46,"female",7,9,5,"1","4","high",65,"risky",99,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3498","3666925",46,"female",7,10,30,"3","10","high",61,"safe",100,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3499","3666925",46,"female",7,11,26,"3","6","high",50,"safe",98,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3500","3666925",46,"female",7,12,4,"7","2","low",47,"risky",80,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3501","3666925",46,"female",7,13,13,"1","10","high",58,"safe",100,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3502","3666925",46,"female",7,14,8,"7","4","high",69,"risky",82,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3503","3666925",46,"female",7,15,7,"5","4","high",72,"risky",79,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3504","3666925",46,"female",7,16,23,"5","4","high",61,"risky",72,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3505","3666925",46,"female",7,17,29,"1","10","high",48,"safe",99,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3506","3666925",46,"female",7,18,9,"1","6","high",63,"safe",95,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3507","3666925",46,"female",7,19,14,"3","10","high",52,"safe",100,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3508","3666925",46,"female",7,20,10,"3","6","high",42,"risky",86,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3509","3666925",46,"female",7,21,2,"3","2","low",40,"safe",79,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3510","3666925",46,"female",7,22,12,"7","6","high",53,"risky",59,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3511","3666925",46,"female",7,23,28,"7","6","high",46,"risky",82,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3512","3666925",46,"female",7,24,27,"5","6","high",51,"risky",73,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3513","3666925",46,"female",7,25,24,"7","4","high",54,"risky",42,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3514","3666925",46,"female",7,26,11,"5","6","high",68,"risky",80,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3515","3666925",46,"female",7,27,22,"3","4","high",56,"risky",58,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3516","3666925",46,"female",7,28,18,"3","2","low",65,"safe",58,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3517","3666925",46,"female",7,29,1,"1","2","high",58,"risky",43,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3518","3666925",46,"female",7,30,21,"1","4","high",33,"risky",71,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3519","3666925",46,"female",7,31,16,"7","10","high",58,"risky",99,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3520","3666925",46,"female",7,32,17,"1","2","high",46,"risky",46,1,3,6,8,1,1,2,5,3.11111111111111,3.9,3.77777777777778
"3521","3666930",22,"female",4,1,17,"1","2","high",30,"risky",57,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3522","3666930",22,"female",4,2,25,"1","6","high",34,"risky",73,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3523","3666930",22,"female",4,3,18,"3","2","high",19,"safe",69,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3524","3666930",22,"female",4,4,11,"5","6","high",28,"safe",57,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3525","3666930",22,"female",4,5,2,"3","2","high",24,"risky",44,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3526","3666930",22,"female",4,6,31,"5","10","high",42,"risky",80,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3527","3666930",22,"female",4,7,29,"1","10","high",7,"safe",67,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3528","3666930",22,"female",4,8,4,"7","2","high",22,"risky",53,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3529","3666930",22,"female",4,9,27,"5","6","high",39,"safe",53,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3530","3666930",22,"female",4,10,1,"1","2","high",12,"risky",59,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3531","3666930",22,"female",4,11,32,"7","10","high",51,"risky",37,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3532","3666930",22,"female",4,12,14,"3","10","high",60,"safe",43,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3533","3666930",22,"female",4,13,6,"3","4","high",56,"risky",28,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3534","3666930",22,"female",4,14,19,"5","2","high",9,"safe",62,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3535","3666930",22,"female",4,15,10,"3","6","high",30,"safe",68,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3536","3666930",22,"female",4,16,24,"7","4","high",62,"risky",38,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3537","3666930",22,"female",4,17,20,"7","2","high",78,"risky",18,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3538","3666930",22,"female",4,18,12,"7","6","high",93,"safe",33,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3539","3666930",22,"female",4,19,5,"1","4","high",44,"risky",84,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3540","3666930",22,"female",4,20,3,"5","2","high",47,"risky",66,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3541","3666930",22,"female",4,21,13,"1","10","high",18,"safe",85,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3542","3666930",22,"female",4,22,22,"3","4","high",65,"risky",30,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3543","3666930",22,"female",4,23,7,"5","4","high",60,"safe",71,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3544","3666930",22,"female",4,24,23,"5","4","high",68,"safe",34,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3545","3666930",22,"female",4,25,28,"7","6","high",83,"risky",83,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3546","3666930",22,"female",4,26,8,"7","4","high",68,"safe",78,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3547","3666930",22,"female",4,27,15,"5","10","high",79,"risky",97,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3548","3666930",22,"female",4,28,26,"3","6","high",40,"safe",74,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3549","3666930",22,"female",4,29,21,"1","4","high",4,"risky",69,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3550","3666930",22,"female",4,30,16,"7","10","high",93,"safe",66,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3551","3666930",22,"female",4,31,30,"3","10","high",26,"risky",96,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3552","3666930",22,"female",4,32,9,"1","6","high",91,"risky",99,1,3,5,7,1,2,4,8,3.27777777777778,2.9,3.16666666666667
"3553","3666932",27,"female",8,1,14,"3","10","high",69,"safe",89,3,7,9,10,4,8,9,10,3,2.7,3
"3554","3666932",27,"female",8,2,24,"7","4","low",2,"risky",53,3,7,9,10,4,8,9,10,3,2.7,3
"3555","3666932",27,"female",8,3,29,"1","10","high",53,"safe",87,3,7,9,10,4,8,9,10,3,2.7,3
"3556","3666932",27,"female",8,4,13,"1","10","high",52,"safe",78,3,7,9,10,4,8,9,10,3,2.7,3
"3557","3666932",27,"female",8,5,30,"3","10","high",72,"safe",78,3,7,9,10,4,8,9,10,3,2.7,3
"3558","3666932",27,"female",8,6,16,"7","10","low",1,"risky",47,3,7,9,10,4,8,9,10,3,2.7,3
"3559","3666932",27,"female",8,7,17,"1","2","high",13,"risky",61,3,7,9,10,4,8,9,10,3,2.7,3
"3560","3666932",27,"female",8,8,10,"3","6","high",76,"safe",73,3,7,9,10,4,8,9,10,3,2.7,3
"3561","3666932",27,"female",8,9,26,"3","6","high",29,"risky",67,3,7,9,10,4,8,9,10,3,2.7,3
"3562","3666932",27,"female",8,10,11,"5","6","low",2,"risky",36,3,7,9,10,4,8,9,10,3,2.7,3
"3563","3666932",27,"female",8,11,5,"1","4","high",21,"risky",50,3,7,9,10,4,8,9,10,3,2.7,3
"3564","3666932",27,"female",8,12,23,"5","4","low",1,"risky",16,3,7,9,10,4,8,9,10,3,2.7,3
"3565","3666932",27,"female",8,13,22,"3","4","high",61,"safe",54,3,7,9,10,4,8,9,10,3,2.7,3
"3566","3666932",27,"female",8,14,4,"7","2","low",2,"risky",24,3,7,9,10,4,8,9,10,3,2.7,3
"3567","3666932",27,"female",8,15,31,"5","10","high",77,"safe",76,3,7,9,10,4,8,9,10,3,2.7,3
"3568","3666932",27,"female",8,16,25,"1","6","high",19,"safe",69,3,7,9,10,4,8,9,10,3,2.7,3
"3569","3666932",27,"female",8,17,3,"5","2","low",1,"risky",28,3,7,9,10,4,8,9,10,3,2.7,3
"3570","3666932",27,"female",8,18,7,"5","4","high",85,"risky",69,3,7,9,10,4,8,9,10,3,2.7,3
"3571","3666932",27,"female",8,19,28,"7","6","low",2,"risky",23,3,7,9,10,4,8,9,10,3,2.7,3
"3572","3666932",27,"female",8,20,1,"1","2","high",23,"risky",39,3,7,9,10,4,8,9,10,3,2.7,3
"3573","3666932",27,"female",8,21,20,"7","2","low",1,"risky",14,3,7,9,10,4,8,9,10,3,2.7,3
"3574","3666932",27,"female",8,22,12,"7","6","low",2,"risky",19,3,7,9,10,4,8,9,10,3,2.7,3
"3575","3666932",27,"female",8,23,27,"5","6","high",78,"safe",65,3,7,9,10,4,8,9,10,3,2.7,3
"3576","3666932",27,"female",8,24,32,"7","10","low",0,"risky",24,3,7,9,10,4,8,9,10,3,2.7,3
"3577","3666932",27,"female",8,25,15,"5","10","high",86,"safe",73,3,7,9,10,4,8,9,10,3,2.7,3
"3578","3666932",27,"female",8,26,18,"3","2","high",51,"risky",35,3,7,9,10,4,8,9,10,3,2.7,3
"3579","3666932",27,"female",8,27,8,"7","4","low",0,"risky",18,3,7,9,10,4,8,9,10,3,2.7,3
"3580","3666932",27,"female",8,28,9,"1","6","high",38,"safe",71,3,7,9,10,4,8,9,10,3,2.7,3
"3581","3666932",27,"female",8,29,21,"1","4","high",34,"risky",64,3,7,9,10,4,8,9,10,3,2.7,3
"3582","3666932",27,"female",8,30,19,"5","2","low",1,"risky",14,3,7,9,10,4,8,9,10,3,2.7,3
"3583","3666932",27,"female",8,31,2,"3","2","high",61,"risky",37,3,7,9,10,4,8,9,10,3,2.7,3
"3584","3666932",27,"female",8,32,6,"3","4","high",74,"safe",48,3,7,9,10,4,8,9,10,3,2.7,3
"3585","3666937",24,"male",7,1,4,"7","2","high",100,"safe",51,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3586","3666937",24,"male",7,2,11,"5","6","high",76,"safe",100,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3587","3666937",24,"male",7,3,9,"1","6","high",54,"safe",100,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3588","3666937",24,"male",7,4,30,"3","10","high",29,"safe",100,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3589","3666937",24,"male",7,5,5,"1","4","high",45,"safe",100,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3590","3666937",24,"male",7,6,13,"1","10","high",29,"safe",96,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3591","3666937",24,"male",7,7,24,"7","4","high",86,"safe",67,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3592","3666937",24,"male",7,8,29,"1","10","high",45,"safe",100,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3593","3666937",24,"male",7,9,16,"7","10","high",88,"safe",98,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3594","3666937",24,"male",7,10,14,"3","10","high",73,"safe",97,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3595","3666937",24,"male",7,11,3,"5","2","high",77,"safe",47,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3596","3666937",24,"male",7,12,18,"3","2","high",46,"safe",53,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3597","3666937",24,"male",7,13,15,"5","10","high",88,"safe",95,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3598","3666937",24,"male",7,14,28,"7","6","high",63,"safe",83,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3599","3666937",24,"male",7,15,12,"7","6","high",52,"safe",80,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3600","3666937",24,"male",7,16,20,"7","2","high",45,"safe",39,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3601","3666937",24,"male",7,17,2,"3","2","high",42,"safe",56,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3602","3666937",24,"male",7,18,7,"5","4","high",50,"safe",62,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3603","3666937",24,"male",7,19,32,"7","10","low",11,"risky",25,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3604","3666937",24,"male",7,20,23,"5","4","high",35,"safe",71,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3605","3666937",24,"male",7,21,26,"3","6","high",32,"safe",79,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3606","3666937",24,"male",7,22,10,"3","6","high",28,"safe",71,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3607","3666937",24,"male",7,23,19,"5","2","high",32,"safe",25,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3608","3666937",24,"male",7,24,27,"5","6","high",54,"safe",84,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3609","3666937",24,"male",7,25,25,"1","6","high",30,"safe",85,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3610","3666937",24,"male",7,26,21,"1","4","high",42,"safe",80,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3611","3666937",24,"male",7,27,6,"3","4","high",54,"safe",64,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3612","3666937",24,"male",7,28,22,"3","4","high",46,"safe",55,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3613","3666937",24,"male",7,29,8,"7","4","high",67,"safe",55,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3614","3666937",24,"male",7,30,1,"1","2","high",34,"safe",51,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3615","3666937",24,"male",7,31,17,"1","2","high",21,"safe",41,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3616","3666937",24,"male",7,32,31,"5","10","high",51,"safe",93,1,4,5,7,1,1,1,4,3.77777777777778,3.5,4.44444444444444
"3617","3666940",21,"male",10,1,30,"3","10","high",83,"safe",91,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3618","3666940",21,"male",10,2,13,"1","10","high",10,"safe",87,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3619","3666940",21,"male",10,3,5,"1","4","high",17,"safe",80,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3620","3666940",21,"male",10,4,20,"7","2","high",23,"risky",26,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3621","3666940",21,"male",10,5,24,"7","4","high",81,"safe",11,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3622","3666940",21,"male",10,6,31,"5","10","high",27,"safe",83,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3623","3666940",21,"male",10,7,26,"3","6","high",37,"safe",82,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3624","3666940",21,"male",10,8,28,"7","6","low",5,"safe",5,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3625","3666940",21,"male",10,9,8,"7","4","high",85,"safe",20,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3626","3666940",21,"male",10,10,29,"1","10","high",0,"safe",99,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3627","3666940",21,"male",10,11,23,"5","4","high",72,"safe",82,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3628","3666940",21,"male",10,12,16,"7","10","high",90,"safe",74,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3629","3666940",21,"male",10,13,18,"3","2","low",0,"safe",37,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3630","3666940",21,"male",10,14,32,"7","10","high",92,"safe",100,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3631","3666940",21,"male",10,15,22,"3","4","high",63,"safe",81,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3632","3666940",21,"male",10,16,7,"5","4","high",75,"safe",49,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3633","3666940",21,"male",10,17,27,"5","6","high",53,"safe",76,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3634","3666940",21,"male",10,18,6,"3","4","high",78,"safe",77,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3635","3666940",21,"male",10,19,4,"7","2","low",30,"safe",33,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3636","3666940",21,"male",10,20,3,"5","2","low",0,"safe",27,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3637","3666940",21,"male",10,21,19,"5","2","low",0,"safe",46,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3638","3666940",21,"male",10,22,11,"5","6","high",79,"safe",64,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3639","3666940",21,"male",10,23,25,"1","6","high",38,"safe",78,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3640","3666940",21,"male",10,24,17,"1","2","high",25,"safe",57,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3641","3666940",21,"male",10,25,9,"1","6","high",0,"safe",100,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3642","3666940",21,"male",10,26,21,"1","4","high",84,"safe",46,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3643","3666940",21,"male",10,27,15,"5","10","high",35,"safe",100,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3644","3666940",21,"male",10,28,14,"3","10","high",75,"safe",64,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3645","3666940",21,"male",10,29,10,"3","6","high",28,"safe",78,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3646","3666940",21,"male",10,30,2,"3","2","high",34,"safe",35,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3647","3666940",21,"male",10,31,1,"1","2","high",22,"safe",39,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3648","3666940",21,"male",10,32,12,"7","6","high",69,"safe",59,2,6,5,9,2,4,6,10,2.83333333333333,2.6,4.55555555555556
"3649","3666944",22,"male",6,1,10,"3","6","high",27,"safe",67,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3650","3666944",22,"male",6,2,30,"3","10","high",7,"safe",77,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3651","3666944",22,"male",6,3,11,"5","6","high",34,"safe",70,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3652","3666944",22,"male",6,4,12,"7","6","high",74,"safe",62,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3653","3666944",22,"male",6,5,24,"7","4","high",41,"safe",20,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3654","3666944",22,"male",6,6,29,"1","10","high",3,"safe",98,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3655","3666944",22,"male",6,7,26,"3","6","high",28,"safe",47,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3656","3666944",22,"male",6,8,8,"7","4","low",0,"safe",55,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3657","3666944",22,"male",6,9,22,"3","4","high",1,"safe",63,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3658","3666944",22,"male",6,10,23,"5","4","high",86,"safe",46,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3659","3666944",22,"male",6,11,6,"3","4","high",9,"safe",53,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3660","3666944",22,"male",6,12,7,"5","4","high",26,"safe",65,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3661","3666944",22,"male",6,13,19,"5","2","high",68,"safe",9,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3662","3666944",22,"male",6,14,13,"1","10","high",1,"safe",99,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3663","3666944",22,"male",6,15,21,"1","4","high",2,"safe",58,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3664","3666944",22,"male",6,16,4,"7","2","high",99,"safe",34,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3665","3666944",22,"male",6,17,3,"5","2","high",34,"safe",26,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3666","3666944",22,"male",6,18,14,"3","10","high",52,"safe",90,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3667","3666944",22,"male",6,19,9,"1","6","high",2,"safe",94,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3668","3666944",22,"male",6,20,1,"1","2","high",3,"safe",55,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3669","3666944",22,"male",6,21,16,"7","10","high",83,"safe",83,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3670","3666944",22,"male",6,22,18,"3","2","high",4,"safe",46,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3671","3666944",22,"male",6,23,2,"3","2","high",44,"safe",41,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3672","3666944",22,"male",6,24,27,"5","6","high",58,"safe",70,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3673","3666944",22,"male",6,25,5,"1","4","high",2,"safe",57,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3674","3666944",22,"male",6,26,28,"7","6","high",76,"safe",53,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3675","3666944",22,"male",6,27,20,"7","2","high",65,"safe",27,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3676","3666944",22,"male",6,28,17,"1","2","low",1,"safe",49,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3677","3666944",22,"male",6,29,31,"5","10","high",76,"safe",72,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3678","3666944",22,"male",6,30,25,"1","6","high",2,"safe",67,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3679","3666944",22,"male",6,31,15,"5","10","high",39,"safe",90,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3680","3666944",22,"male",6,32,32,"7","10","high",77,"safe",44,1,1,8,10,1,1,5,10,3.33333333333333,4.1,3.27777777777778
"3681","3666946",22,"male",8,1,9,"1","6","high",79,"safe",100,1,4,7,9,1,2,3,6,2.88888888888889,3.4,2.5
"3682","3666946",22,"male",8,2,4,"7","2","high",90,"risky",86,1,4,7,9,1,2,3,6,2.88888888888889,3.4,2.5
