,Participant.Private.ID,Age,Gender,needForMoney,blockOrder,randomise_blocks,effortL,rewardL,effortChoice,effortSelfReport,gamblingChoice,happySelfReport,subjEffort1,subjEffort3,subjEffort5,subjEffort7,subjFrust1,subjFrust3,subjFrust5,subjFrust7,nfc,ami
265,2893103,18,female,10,9,15,5,10,low,12,safe,99,9,8,8,9,5,8,8,9,3.111111111,3.222222222
266,2893103,18,female,10,10,29,1,10,low,98,safe,49,9,8,8,9,5,8,8,9,3.111111111,3.222222222
267,2893103,18,female,10,11,3,5,2,low,0,safe,100,9,8,8,9,5,8,8,9,3.111111111,3.222222222
268,2893103,18,female,10,12,19,5,2,low,2,safe,100,9,8,8,9,5,8,8,9,3.111111111,3.222222222
269,2893103,18,female,10,13,2,3,2,low,0,safe,48,9,8,8,9,5,8,8,9,3.111111111,3.222222222
270,2893103,18,female,10,14,23,5,4,low,1,safe,42,9,8,8,9,5,8,8,9,3.111111111,3.222222222
271,2893103,18,female,10,15,14,3,10,low,0,safe,38,9,8,8,9,5,8,8,9,3.111111111,3.222222222
272,2893103,18,female,10,16,9,1,6,low,2,risky,49,9,8,8,9,5,8,8,9,3.111111111,3.222222222
273,2893103,18,female,10,17,32,7,10,low,0,safe,50,9,8,8,9,5,8,8,9,3.111111111,3.222222222
274,2893103,18,female,10,18,18,3,2,low,1,safe,48,9,8,8,9,5,8,8,9,3.111111111,3.222222222
275,2893103,18,female,10,19,30,3,10,high,81,risky,12,9,8,8,9,5,8,8,9,3.111111111,3.222222222
276,2893103,18,female,10,20,1,1,2,high,48,safe,64,9,8,8,9,5,8,8,9,3.111111111,3.222222222
277,2893103,18,female,10,21,12,7,6,high,52,safe,62,9,8,8,9,5,8,8,9,3.111111111,3.222222222
278,2893103,18,female,10,22,31,5,10,high,85,safe,65,9,8,8,9,5,8,8,9,3.111111111,3.222222222
279,2893103,18,female,10,23,4,7,2,high,87,risky,74,9,8,8,9,5,8,8,9,3.111111111,3.222222222
280,2893103,18,female,10,24,20,7,2,high,45,risky,39,9,8,8,9,5,8,8,9,3.111111111,3.222222222
281,2893103,18,female,10,25,21,1,4,low,67,risky,73,9,8,8,9,5,8,8,9,3.111111111,3.222222222
282,2893103,18,female,10,26,26,3,6,high,66,safe,57,9,8,8,9,5,8,8,9,3.111111111,3.222222222
283,2893103,18,female,10,27,22,3,4,high,82,risky,73,9,8,8,9,5,8,8,9,3.111111111,3.222222222
284,2893103,18,female,10,28,5,1,4,low,3,risky,98,9,8,8,9,5,8,8,9,3.111111111,3.222222222
285,2893103,18,female,10,29,13,1,10,high,70,safe,73,9,8,8,9,5,8,8,9,3.111111111,3.222222222
286,2893103,18,female,10,30,6,3,4,low,2,risky,95,9,8,8,9,5,8,8,9,3.111111111,3.222222222
287,2893103,18,female,10,31,24,7,4,high,71,safe,78,9,8,8,9,5,8,8,9,3.111111111,3.222222222
288,2893103,18,female,10,32,16,7,10,high,79,risky,77,9,8,8,9,5,8,8,9,3.111111111,3.222222222
289,2893759,18,female,10,1,18,3,2,low,51,safe,53,1,3,6,7,2,3,2,1,2.611111111,3.222222222
290,2893759,18,female,10,2,4,7,2,low,44,safe,50,1,3,6,7,2,3,2,1,2.611111111,3.222222222
291,2893759,18,female,10,3,15,5,10,low,45,safe,41,1,3,6,7,2,3,2,1,2.611111111,3.222222222
292,2893759,18,female,10,4,7,5,4,low,44,safe,42,1,3,6,7,2,3,2,1,2.611111111,3.222222222
293,2893759,18,female,10,5,25,1,6,low,50,safe,45,1,3,6,7,2,3,2,1,2.611111111,3.222222222
294,2893759,18,female,10,6,12,7,6,low,44,safe,47,1,3,6,7,2,3,2,1,2.611111111,3.222222222
295,2893759,18,female,10,7,14,3,10,low,52,safe,55,1,3,6,7,2,3,2,1,2.611111111,3.222222222
296,2893759,18,female,10,8,1,1,2,low,46,safe,50,1,3,6,7,2,3,2,1,2.611111111,3.222222222
297,2893759,18,female,10,9,29,1,10,low,45,safe,46,1,3,6,7,2,3,2,1,2.611111111,3.222222222
298,2893759,18,female,10,10,27,5,6,low,43,safe,45,1,3,6,7,2,3,2,1,2.611111111,3.222222222
299,2893759,18,female,10,11,31,5,10,low,39,safe,63,1,3,6,7,2,3,2,1,2.611111111,3.222222222
300,2893759,18,female,10,12,16,7,10,low,37,safe,44,1,3,6,7,2,3,2,1,2.611111111,3.222222222
301,2893759,18,female,10,13,17,1,2,low,37,safe,35,1,3,6,7,2,3,2,1,2.611111111,3.222222222
302,2893759,18,female,10,14,28,7,6,low,39,safe,44,1,3,6,7,2,3,2,1,2.611111111,3.222222222
303,2893759,18,female,10,15,13,1,10,low,41,safe,36,1,3,6,7,2,3,2,1,2.611111111,3.222222222
304,2893759,18,female,10,16,2,3,2,low,48,safe,38,1,3,6,7,2,3,2,1,2.611111111,3.222222222
305,2893759,18,female,10,17,9,1,6,low,41,safe,42,1,3,6,7,2,3,2,1,2.611111111,3.222222222
306,2893759,18,female,10,18,22,3,4,low,37,safe,42,1,3,6,7,2,3,2,1,2.611111111,3.222222222
307,2893759,18,female,10,19,21,1,4,low,28,safe,32,1,3,6,7,2,3,2,1,2.611111111,3.222222222
308,2893759,18,female,10,20,6,3,4,low,41,safe,30,1,3,6,7,2,3,2,1,2.611111111,3.222222222
309,2893759,18,female,10,21,10,3,6,low,32,safe,36,1,3,6,7,2,3,2,1,2.611111111,3.222222222
310,2893759,18,female,10,22,11,5,6,low,33,safe,29,1,3,6,7,2,3,2,1,2.611111111,3.222222222
311,2893759,18,female,10,23,3,5,2,low,39,safe,24,1,3,6,7,2,3,2,1,2.611111111,3.222222222
312,2893759,18,female,10,24,8,7,4,low,32,safe,25,1,3,6,7,2,3,2,1,2.611111111,3.222222222
313,2893759,18,female,10,25,24,7,4,low,26,safe,26,1,3,6,7,2,3,2,1,2.611111111,3.222222222
314,2893759,18,female,10,26,30,3,10,low,32,safe,29,1,3,6,7,2,3,2,1,2.611111111,3.222222222
315,2893759,18,female,10,27,20,7,2,low,32,safe,33,1,3,6,7,2,3,2,1,2.611111111,3.222222222
316,2893759,18,female,10,28,23,5,4,low,28,safe,32,1,3,6,7,2,3,2,1,2.611111111,3.222222222
317,2893759,18,female,10,29,26,3,6,low,18,safe,26,1,3,6,7,2,3,2,1,2.611111111,3.222222222
318,2893759,18,female,10,30,5,1,4,low,29,safe,22,1,3,6,7,2,3,2,1,2.611111111,3.222222222
319,2893759,18,female,10,31,32,7,10,low,22,safe,29,1,3,6,7,2,3,2,1,2.611111111,3.222222222
320,2893759,18,female,10,32,19,5,2,low,24,safe,32,1,3,6,7,2,3,2,1,2.611111111,3.222222222
321,2897194,18,female,2,1,5,1,4,low,0,risky,33,2,6,7,10,2,6,4,9,1.5,2.833333333
322,2897194,18,female,2,2,22,3,4,low,3,safe,34,2,6,7,10,2,6,4,9,1.5,2.833333333
323,2897194,18,female,2,3,28,7,6,low,2,safe,38,2,6,7,10,2,6,4,9,1.5,2.833333333
324,2897194,18,female,2,4,2,3,2,low,5,safe,30,2,6,7,10,2,6,4,9,1.5,2.833333333
325,2897194,18,female,2,5,18,3,2,high,33,safe,52,2,6,7,10,2,6,4,9,1.5,2.833333333
326,2897194,18,female,2,6,23,5,4,low,18,safe,44,2,6,7,10,2,6,4,9,1.5,2.833333333
327,2897194,18,female,2,7,3,5,2,high,84,safe,34,2,6,7,10,2,6,4,9,1.5,2.833333333
328,2897194,18,female,2,8,9,1,6,low,2,safe,9,2,6,7,10,2,6,4,9,1.5,2.833333333
329,2897194,18,female,2,9,15,5,10,high,88,safe,28,2,6,7,10,2,6,4,9,1.5,2.833333333
330,2897194,18,female,2,10,1,1,2,high,54,safe,53,2,6,7,10,2,6,4,9,1.5,2.833333333
331,2897194,18,female,2,11,8,7,4,low,13,safe,45,2,6,7,10,2,6,4,9,1.5,2.833333333
332,2897194,18,female,2,12,25,1,6,high,69,safe,99,2,6,7,10,2,6,4,9,1.5,2.833333333
333,2897194,18,female,2,13,29,1,10,high,49,safe,93,2,6,7,10,2,6,4,9,1.5,2.833333333
334,2897194,18,female,2,14,4,7,2,low,59,safe,38,2,6,7,10,2,6,4,9,1.5,2.833333333
335,2897194,18,female,2,15,27,5,6,high,40,safe,47,2,6,7,10,2,6,4,9,1.5,2.833333333
336,2897194,18,female,2,16,26,3,6,low,50,safe,35,2,6,7,10,2,6,4,9,1.5,2.833333333
337,2897194,18,female,2,17,14,3,10,low,2,safe,33,2,6,7,10,2,6,4,9,1.5,2.833333333
338,2897194,18,female,2,18,13,1,10,high,28,safe,50,2,6,7,10,2,6,4,9,1.5,2.833333333
339,2897194,18,female,2,19,6,3,4,low,3,safe,50,2,6,7,10,2,6,4,9,1.5,2.833333333
340,2897194,18,female,2,20,20,7,2,low,6,safe,33,2,6,7,10,2,6,4,9,1.5,2.833333333
341,2897194,18,female,2,21,11,5,6,high,44,risky,24,2,6,7,10,2,6,4,9,1.5,2.833333333
342,2897194,18,female,2,22,24,7,4,low,49,safe,45,2,6,7,10,2,6,4,9,1.5,2.833333333
343,2897194,18,female,2,23,10,3,6,high,59,safe,39,2,6,7,10,2,6,4,9,1.5,2.833333333
344,2897194,18,female,2,24,16,7,10,low,35,safe,44,2,6,7,10,2,6,4,9,1.5,2.833333333
345,2897194,18,female,2,25,31,5,10,high,55,risky,47,2,6,7,10,2,6,4,9,1.5,2.833333333
346,2897194,18,female,2,26,17,1,2,high,38,safe,49,2,6,7,10,2,6,4,9,1.5,2.833333333
347,2897194,18,female,2,27,32,7,10,low,36,safe,39,2,6,7,10,2,6,4,9,1.5,2.833333333
348,2897194,18,female,2,28,30,3,10,high,52,safe,7,2,6,7,10,2,6,4,9,1.5,2.833333333
349,2897194,18,female,2,29,12,7,6,low,35,safe,49,2,6,7,10,2,6,4,9,1.5,2.833333333
350,2897194,18,female,2,30,19,5,2,high,54,safe,45,2,6,7,10,2,6,4,9,1.5,2.833333333
351,2897194,18,female,2,31,21,1,4,high,61,safe,44,2,6,7,10,2,6,4,9,1.5,2.833333333
352,2897194,18,female,2,32,7,5,4,low,57,safe,54,2,6,7,10,2,6,4,9,1.5,2.833333333
353,2899787,18,female,8,1,17,1,2,low,20,safe,78,3,4,7,9,1,4,6,8,2.944444444,3.277777778
354,2899787,18,female,8,2,3,5,2,low,18,risky,78,3,4,7,9,1,4,6,8,2.944444444,3.277777778
355,2899787,18,female,8,3,7,5,4,low,80,safe,71,3,4,7,9,1,4,6,8,2.944444444,3.277777778
356,2899787,18,female,8,4,27,5,6,low,16,safe,84,3,4,7,9,1,4,6,8,2.944444444,3.277777778
357,2899787,18,female,8,5,12,7,6,high,69,safe,47,3,4,7,9,1,4,6,8,2.944444444,3.277777778
358,2899787,18,female,8,6,1,1,2,low,74,safe,24,3,4,7,9,1,4,6,8,2.944444444,3.277777778
359,2899787,18,female,8,7,23,5,4,low,17,safe,77,3,4,7,9,1,4,6,8,2.944444444,3.277777778
360,2899787,18,female,8,8,11,5,6,low,18,safe,76,3,4,7,9,1,4,6,8,2.944444444,3.277777778
361,2899787,18,female,8,9,29,1,10,high,23,safe,80,3,4,7,9,1,4,6,8,2.944444444,3.277777778
362,2899787,18,female,8,10,4,7,2,low,24,safe,76,3,4,7,9,1,4,6,8,2.944444444,3.277777778
363,2899787,18,female,8,11,26,3,6,high,31,safe,89,3,4,7,9,1,4,6,8,2.944444444,3.277777778
364,2899787,18,female,8,12,30,3,10,high,17,safe,78,3,4,7,9,1,4,6,8,2.944444444,3.277777778
365,2899787,18,female,8,13,16,7,10,low,19,safe,79,3,4,7,9,1,4,6,8,2.944444444,3.277777778
366,2899787,18,female,8,14,21,1,4,high,21,safe,76,3,4,7,9,1,4,6,8,2.944444444,3.277777778
367,2899787,18,female,8,15,25,1,6,high,30,safe,72,3,4,7,9,1,4,6,8,2.944444444,3.277777778
368,2899787,18,female,8,16,31,5,10,low,27,safe,75,3,4,7,9,1,4,6,8,2.944444444,3.277777778
369,2899787,18,female,8,17,15,5,10,low,28,safe,67,3,4,7,9,1,4,6,8,2.944444444,3.277777778
370,2899787,18,female,8,18,8,7,4,low,28,safe,77,3,4,7,9,1,4,6,8,2.944444444,3.277777778
371,2899787,18,female,8,19,19,5,2,low,19,safe,74,3,4,7,9,1,4,6,8,2.944444444,3.277777778
372,2899787,18,female,8,20,9,1,6,low,28,safe,75,3,4,7,9,1,4,6,8,2.944444444,3.277777778
373,2899787,18,female,8,21,2,3,2,low,23,safe,73,3,4,7,9,1,4,6,8,2.944444444,3.277777778
374,2899787,18,female,8,22,5,1,4,low,22,safe,72,3,4,7,9,1,4,6,8,2.944444444,3.277777778
375,2899787,18,female,8,23,10,3,6,low,23,safe,76,3,4,7,9,1,4,6,8,2.944444444,3.277777778
376,2899787,18,female,8,24,14,3,10,low,20,safe,74,3,4,7,9,1,4,6,8,2.944444444,3.277777778
377,2899787,18,female,8,25,6,3,4,low,21,safe,70,3,4,7,9,1,4,6,8,2.944444444,3.277777778
378,2899787,18,female,8,26,13,1,10,high,26,safe,82,3,4,7,9,1,4,6,8,2.944444444,3.277777778
379,2899787,18,female,8,27,28,7,6,low,21,safe,73,3,4,7,9,1,4,6,8,2.944444444,3.277777778
380,2899787,18,female,8,28,24,7,4,low,27,safe,78,3,4,7,9,1,4,6,8,2.944444444,3.277777778
381,2899787,18,female,8,29,20,7,2,low,23,safe,71,3,4,7,9,1,4,6,8,2.944444444,3.277777778
382,2899787,18,female,8,30,32,7,10,low,33,safe,76,3,4,7,9,1,4,6,8,2.944444444,3.277777778
383,2899787,18,female,8,31,22,3,4,low,44,safe,78,3,4,7,9,1,4,6,8,2.944444444,3.277777778
384,2899787,18,female,8,32,18,3,2,low,46,safe,63,3,4,7,9,1,4,6,8,2.944444444,3.277777778
385,2900091,18,female,10,1,30,3,10,high,95,risky,93,4,7,10,4,3,4,7,7,4.388888889,3.777777778
386,2900091,18,female,10,2,20,7,2,low,4,risky,7,4,7,10,4,3,4,7,7,4.388888889,3.777777778
387,2900091,18,female,10,3,3,5,2,high,3,safe,8,4,7,10,4,3,4,7,7,4.388888889,3.777777778
388,2900091,18,female,10,4,19,5,2,high,41,risky,48,4,7,10,4,3,4,7,7,4.388888889,3.777777778
389,2900091,18,female,10,5,17,1,2,high,49,risky,45,4,7,10,4,3,4,7,7,4.388888889,3.777777778
390,2900091,18,female,10,6,14,3,10,high,72,risky,100,4,7,10,4,3,4,7,7,4.388888889,3.777777778
391,2900091,18,female,10,7,4,7,2,high,22,risky,3,4,7,10,4,3,4,7,7,4.388888889,3.777777778
392,2900091,18,female,10,8,5,1,4,high,61,safe,37,4,7,10,4,3,4,7,7,4.388888889,3.777777778
393,2900091,18,female,10,9,29,1,10,high,47,risky,87,4,7,10,4,3,4,7,7,4.388888889,3.777777778
394,2900091,18,female,10,10,7,5,4,high,53,safe,50,4,7,10,4,3,4,7,7,4.388888889,3.777777778
395,2900091,18,female,10,11,12,7,6,high,75,safe,63,4,7,10,4,3,4,7,7,4.388888889,3.777777778
396,2900091,18,female,10,12,13,1,10,high,38,risky,83,4,7,10,4,3,4,7,7,4.388888889,3.777777778
397,2900091,18,female,10,13,32,7,10,high,58,safe,82,4,7,10,4,3,4,7,7,4.388888889,3.777777778
398,2900091,18,female,10,14,26,3,6,high,53,safe,55,4,7,10,4,3,4,7,7,4.388888889,3.777777778
399,2900091,18,female,10,15,27,5,6,high,51,safe,50,4,7,10,4,3,4,7,7,4.388888889,3.777777778
400,2900091,18,female,10,16,21,1,4,high,51,safe,48,4,7,10,4,3,4,7,7,4.388888889,3.777777778
401,2900091,18,female,10,17,2,3,2,high,42,risky,4,4,7,10,4,3,4,7,7,4.388888889,3.777777778
402,2900091,18,female,10,18,9,1,6,high,60,risky,67,4,7,10,4,3,4,7,7,4.388888889,3.777777778
403,2900091,18,female,10,19,10,3,6,high,51,risky,57,4,7,10,4,3,4,7,7,4.388888889,3.777777778
404,2900091,18,female,10,20,6,3,4,high,56,safe,54,4,7,10,4,3,4,7,7,4.388888889,3.777777778
405,2900091,18,female,10,21,25,1,6,high,55,safe,69,4,7,10,4,3,4,7,7,4.388888889,3.777777778
406,2900091,18,female,10,22,24,7,4,high,56,risky,53,4,7,10,4,3,4,7,7,4.388888889,3.777777778
407,2900091,18,female,10,23,23,5,4,high,63,risky,72,4,7,10,4,3,4,7,7,4.388888889,3.777777778
408,2900091,18,female,10,24,22,3,4,high,58,risky,56,4,7,10,4,3,4,7,7,4.388888889,3.777777778
409,2900091,18,female,10,25,15,5,10,high,57,safe,76,4,7,10,4,3,4,7,7,4.388888889,3.777777778
410,2900091,18,female,10,26,28,7,6,high,78,safe,58,4,7,10,4,3,4,7,7,4.388888889,3.777777778
411,2900091,18,female,10,27,18,3,2,high,73,safe,36,4,7,10,4,3,4,7,7,4.388888889,3.777777778
412,2900091,18,female,10,28,8,7,4,high,57,safe,44,4,7,10,4,3,4,7,7,4.388888889,3.777777778
413,2900091,18,female,10,29,16,7,10,high,43,risky,67,4,7,10,4,3,4,7,7,4.388888889,3.777777778
414,2900091,18,female,10,30,1,1,2,high,51,risky,13,4,7,10,4,3,4,7,7,4.388888889,3.777777778
415,2900091,18,female,10,31,11,5,6,high,52,risky,45,4,7,10,4,3,4,7,7,4.388888889,3.777777778
416,2900091,18,female,10,32,31,5,10,high,58,safe,72,4,7,10,4,3,4,7,7,4.388888889,3.777777778
417,2900259,18,male,10,1,22,3,4,high,48,safe,47,6,5,6,6,5,5,6,6,3,3
418,2900259,18,male,10,2,1,1,2,high,50,risky,50,6,5,6,6,5,5,6,6,3,3
419,2900259,18,male,10,3,3,5,2,high,50,risky,50,6,5,6,6,5,5,6,6,3,3
420,2900259,18,male,10,4,23,5,4,high,49,risky,50,6,5,6,6,5,5,6,6,3,3
421,2900259,18,male,10,5,19,5,2,high,48,safe,51,6,5,6,6,5,5,6,6,3,3
422,2900259,18,male,10,6,9,1,6,high,50,safe,49,6,5,6,6,5,5,6,6,3,3
423,2900259,18,male,10,7,31,5,10,high,51,safe,51,6,5,6,6,5,5,6,6,3,3
424,2900259,18,male,10,8,14,3,10,high,52,safe,50,6,5,6,6,5,5,6,6,3,3
425,2900259,18,male,10,9,24,7,4,high,52,safe,51,6,5,6,6,5,5,6,6,3,3
426,2900259,18,male,10,10,26,3,6,low,100,safe,100,6,5,6,6,5,5,6,6,3,3
427,2900259,18,male,10,11,27,5,6,high,100,safe,0,6,5,6,6,5,5,6,6,3,3
428,2900259,18,male,10,12,7,5,4,high,100,safe,55,6,5,6,6,5,5,6,6,3,3
429,2900259,18,male,10,13,4,7,2,high,0,risky,50,6,5,6,6,5,5,6,6,3,3
430,2900259,18,male,10,14,28,7,6,high,51,risky,53,6,5,6,6,5,5,6,6,3,3
431,2900259,18,male,10,15,29,1,10,high,53,safe,50,6,5,6,6,5,5,6,6,3,3
432,2900259,18,male,10,16,20,7,2,low,49,risky,63,6,5,6,6,5,5,6,6,3,3
433,2900259,18,male,10,17,25,1,6,high,51,safe,53,6,5,6,6,5,5,6,6,3,3
434,2900259,18,male,10,18,5,1,4,low,0,safe,0,6,5,6,6,5,5,6,6,3,3
435,2900259,18,male,10,19,21,1,4,low,100,safe,100,6,5,6,6,5,5,6,6,3,3
436,2900259,18,male,10,20,6,3,4,low,56,safe,58,6,5,6,6,5,5,6,6,3,3
437,2900259,18,male,10,21,10,3,6,low,51,safe,49,6,5,6,6,5,5,6,6,3,3
438,2900259,18,male,10,22,30,3,10,low,52,safe,61,6,5,6,6,5,5,6,6,3,3
439,2900259,18,male,10,23,17,1,2,low,49,safe,46,6,5,6,6,5,5,6,6,3,3
440,2900259,18,male,10,24,11,5,6,low,58,safe,59,6,5,6,6,5,5,6,6,3,3
441,2900259,18,male,10,25,18,3,2,low,53,safe,53,6,5,6,6,5,5,6,6,3,3
442,2900259,18,male,10,26,16,7,10,low,52,safe,50,6,5,6,6,5,5,6,6,3,3
443,2900259,18,male,10,27,2,3,2,low,65,safe,52,6,5,6,6,5,5,6,6,3,3
444,2900259,18,male,10,28,8,7,4,low,50,safe,52,6,5,6,6,5,5,6,6,3,3
445,2900259,18,male,10,29,15,5,10,low,47,safe,54,6,5,6,6,5,5,6,6,3,3
446,2900259,18,male,10,30,12,7,6,low,52,safe,51,6,5,6,6,5,5,6,6,3,3
447,2900259,18,male,10,31,32,7,10,low,53,safe,51,6,5,6,6,5,5,6,6,3,3
448,2900259,18,male,10,32,13,1,10,low,53,safe,52,6,5,6,6,5,5,6,6,3,3
449,2900723,19,female,10,1,20,7,2,low,1,risky,47,1,6,7,10,1,4,8,10,1.722222222,3.666666667
450,2900723,19,female,10,2,10,3,6,high,32,safe,98,1,6,7,10,1,4,8,10,1.722222222,3.666666667
451,2900723,19,female,10,3,4,7,2,low,2,safe,98,1,6,7,10,1,4,8,10,1.722222222,3.666666667
452,2900723,19,female,10,4,15,5,10,high,61,safe,97,1,6,7,10,1,4,8,10,1.722222222,3.666666667
453,2900723,19,female,10,5,9,1,6,high,0,safe,97,1,6,7,10,1,4,8,10,1.722222222,3.666666667
454,2900723,19,female,10,6,25,1,6,high,3,safe,98,1,6,7,10,1,4,8,10,1.722222222,3.666666667
455,2900723,19,female,10,7,17,1,2,high,2,safe,99,1,6,7,10,1,4,8,10,1.722222222,3.666666667
456,2900723,19,female,10,8,19,5,2,high,3,risky,98,1,6,7,10,1,4,8,10,1.722222222,3.666666667
457,2900723,19,female,10,9,1,1,2,high,1,safe,98,1,6,7,10,1,4,8,10,1.722222222,3.666666667
458,2900723,19,female,10,10,7,5,4,high,94,risky,6,1,6,7,10,1,4,8,10,1.722222222,3.666666667
459,2900723,19,female,10,11,31,5,10,high,62,safe,53,1,6,7,10,1,4,8,10,1.722222222,3.666666667
460,2900723,19,female,10,12,11,5,6,low,2,risky,51,1,6,7,10,1,4,8,10,1.722222222,3.666666667
461,2900723,19,female,10,13,12,7,6,low,0,risky,47,1,6,7,10,1,4,8,10,1.722222222,3.666666667
462,2900723,19,female,10,14,28,7,6,high,67,risky,97,1,6,7,10,1,4,8,10,1.722222222,3.666666667
463,2900723,19,female,10,15,3,5,2,high,7,risky,97,1,6,7,10,1,4,8,10,1.722222222,3.666666667
464,2900723,19,female,10,16,30,3,10,high,75,safe,91,1,6,7,10,1,4,8,10,1.722222222,3.666666667
465,2900723,19,female,10,17,16,7,10,high,96,risky,47,1,6,7,10,1,4,8,10,1.722222222,3.666666667
466,2900723,19,female,10,18,13,1,10,high,4,safe,94,1,6,7,10,1,4,8,10,1.722222222,3.666666667
467,2900723,19,female,10,19,5,1,4,high,4,safe,98,1,6,7,10,1,4,8,10,1.722222222,3.666666667
468,2900723,19,female,10,20,27,5,6,high,49,risky,9,1,6,7,10,1,4,8,10,1.722222222,3.666666667
469,2900723,19,female,10,21,21,1,4,high,3,safe,100,1,6,7,10,1,4,8,10,1.722222222,3.666666667
470,2900723,19,female,10,22,24,7,4,low,0,safe,50,1,6,7,10,1,4,8,10,1.722222222,3.666666667
471,2900723,19,female,10,23,18,3,2,high,78,safe,14,1,6,7,10,1,4,8,10,1.722222222,3.666666667
472,2900723,19,female,10,24,14,3,10,high,87,safe,10,1,6,7,10,1,4,8,10,1.722222222,3.666666667
473,2900723,19,female,10,25,23,5,4,high,27,safe,96,1,6,7,10,1,4,8,10,1.722222222,3.666666667
474,2900723,19,female,10,26,6,3,4,high,35,safe,98,1,6,7,10,1,4,8,10,1.722222222,3.666666667
475,2900723,19,female,10,27,2,3,2,high,39,safe,99,1,6,7,10,1,4,8,10,1.722222222,3.666666667
476,2900723,19,female,10,28,26,3,6,high,1,safe,97,1,6,7,10,1,4,8,10,1.722222222,3.666666667
477,2900723,19,female,10,29,32,7,10,high,97,risky,50,1,6,7,10,1,4,8,10,1.722222222,3.666666667
478,2900723,19,female,10,30,22,3,4,high,98,safe,46,1,6,7,10,1,4,8,10,1.722222222,3.666666667
479,2900723,19,female,10,31,29,1,10,high,2,safe,97,1,6,7,10,1,4,8,10,1.722222222,3.666666667
480,2900723,19,female,10,32,8,7,4,high,52,safe,50,1,6,7,10,1,4,8,10,1.722222222,3.666666667
481,2901111,30,male,10,1,31,5,10,high,47,safe,65,1,3,3,9,1,2,1,9,3.888888889,3.555555556
482,2901111,30,male,10,2,29,1,10,high,20,safe,48,1,3,3,9,1,2,1,9,3.888888889,3.555555556
483,2901111,30,male,10,3,5,1,4,high,31,risky,17,1,3,3,9,1,2,1,9,3.888888889,3.555555556
484,2901111,30,male,10,4,10,3,6,high,65,risky,65,1,3,3,9,1,2,1,9,3.888888889,3.555555556
485,2901111,30,male,10,5,25,1,6,high,71,risky,73,1,3,3,9,1,2,1,9,3.888888889,3.555555556
486,2901111,30,male,10,6,13,1,10,high,54,safe,88,1,3,3,9,1,2,1,9,3.888888889,3.555555556
487,2901111,30,male,10,7,22,3,4,high,69,safe,48,1,3,3,9,1,2,1,9,3.888888889,3.555555556
488,2901111,30,male,10,8,28,7,6,high,97,safe,34,1,3,3,9,1,2,1,9,3.888888889,3.555555556
489,2901111,30,male,10,9,15,5,10,high,88,safe,51,1,3,3,9,1,2,1,9,3.888888889,3.555555556
490,2901111,30,male,10,10,18,3,2,high,13,safe,46,1,3,3,9,1,2,1,9,3.888888889,3.555555556
491,2901111,30,male,10,11,24,7,4,high,94,safe,65,1,3,3,9,1,2,1,9,3.888888889,3.555555556
492,2901111,30,male,10,12,3,5,2,high,30,safe,11,1,3,3,9,1,2,1,9,3.888888889,3.555555556
493,2901111,30,male,10,13,16,7,10,high,75,risky,72,1,3,3,9,1,2,1,9,3.888888889,3.555555556
494,2901111,30,male,10,14,23,5,4,high,74,safe,13,1,3,3,9,1,2,1,9,3.888888889,3.555555556
495,2901111,30,male,10,15,14,3,10,high,52,safe,53,1,3,3,9,1,2,1,9,3.888888889,3.555555556
496,2901111,30,male,10,16,26,3,6,high,51,risky,51,1,3,3,9,1,2,1,9,3.888888889,3.555555556
497,2901111,30,male,10,17,17,1,2,high,0,risky,20,1,3,3,9,1,2,1,9,3.888888889,3.555555556
498,2901111,30,male,10,18,27,5,6,high,48,risky,45,1,3,3,9,1,2,1,9,3.888888889,3.555555556
499,2901111,30,male,10,19,1,1,2,high,7,risky,48,1,3,3,9,1,2,1,9,3.888888889,3.555555556
500,2901111,30,male,10,20,2,3,2,high,48,risky,47,1,3,3,9,1,2,1,9,3.888888889,3.555555556
501,2901111,30,male,10,21,4,7,2,high,47,safe,44,1,3,3,9,1,2,1,9,3.888888889,3.555555556
502,2901111,30,male,10,22,7,5,4,high,44,risky,48,1,3,3,9,1,2,1,9,3.888888889,3.555555556
503,2901111,30,male,10,23,11,5,6,high,50,risky,49,1,3,3,9,1,2,1,9,3.888888889,3.555555556
